duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,num_failed_logins,land,wrong_fragment,urgent,label
0.18,udp,http,SF,576.0,545.0,6.0,10.0,0,0,0,0,normal
0.16,udp,http,S0,39.0,683.0,12.0,17.0,0,0,0,0,normal
0.19,tcp,dns,SF,174.0,480.0,9.0,2.0,0,0,0,0,normal
0.08,tcp,private,S0,6455.0,20.0,64.0,53.0,2,0,2,0,attack
2.29,udp,http,SF,0.0,284.0,4.0,11.0,0,0,0,0,normal
0.06,icmp,dns,RSTO,4217.0,15.0,29.0,23.0,2,0,0,0,attack
0.13,tcp,ssh,S0,6427.0,46.0,75.0,69.0,3,0,0,0,attack
1.18,tcp,private,SF,218.0,732.0,13.0,5.0,0,0,0,0,normal
1.19,tcp,private,SF,334.0,343.0,12.0,7.0,0,0,0,0,normal
0.05,tcp,dns,S0,3559.0,52.0,45.0,42.0,0,0,1,0,attack
0.13,tcp,ssh,S0,4916.0,3.0,55.0,48.0,0,0,0,0,attack
0.05,icmp,ssh,RSTO,1802.0,75.0,46.0,63.0,2,0,1,0,attack
0.3,udp,smtp,SF,89.0,588.0,13.0,11.0,1,0,0,0,normal
0.75,udp,dns,SF,227.0,660.0,14.0,20.0,0,0,0,0,normal
4.63,tcp,ftp,SF,264.0,348.0,15.0,5.0,1,0,0,0,normal
1.89,tcp,http,SF,0.0,619.0,3.0,13.0,0,0,0,0,normal
0.07,udp,ssh,REJ,5456.0,116.0,49.0,63.0,3,1,0,0,attack
2.67,udp,http,SF,551.0,375.0,9.0,9.0,0,0,0,0,normal
0.51,udp,http,SF,329.0,362.0,9.0,12.0,0,0,0,0,normal
0.34,icmp,http,S0,2763.0,9.0,33.0,26.0,1,0,0,0,attack
2.05,tcp,smtp,SF,202.0,325.0,0.0,6.0,0,0,0,0,attack
1.42,tcp,ssh,SF,113.0,504.0,10.0,12.0,0,0,0,0,normal
1.17,tcp,http,SF,91.0,740.0,0.0,0.0,0,0,0,0,normal
0.24,tcp,private,SF,514.0,427.0,8.0,8.0,0,0,0,0,normal
0.2,tcp,ftp,SF,1031.0,632.0,1.0,2.0,0,0,0,0,normal
3.12,tcp,dns,SF,0.0,668.0,10.0,6.0,0,0,0,0,normal
0.37,tcp,smtp,SF,271.0,715.0,9.0,15.0,0,0,0,0,normal
0.54,tcp,ftp,S0,5622.0,84.0,37.0,32.0,1,0,2,0,attack
7.72,udp,http,SF,0.0,608.0,8.0,9.0,0,0,0,0,normal
2.86,udp,ssh,SF,0.0,702.0,4.0,10.0,1,0,0,0,normal
3.12,tcp,dns,SF,594.0,335.0,8.0,4.0,0,0,0,0,normal
0.91,tcp,ssh,SF,100.0,628.0,2.0,4.0,1,0,0,0,normal
0.87,icmp,dns,SF,333.0,256.0,0.0,12.0,0,0,0,0,normal
0.34,tcp,smtp,SF,525.0,533.0,14.0,5.0,1,0,0,0,normal
0.48,udp,http,REJ,4904.0,54.0,58.0,62.0,1,0,0,0,attack
0.2,icmp,http,REJ,5701.0,0.0,61.0,55.0,1,0,0,0,attack
0.03,tcp,http,RSTO,1992.0,43.0,20.0,23.0,2,0,2,0,attack
0.65,udp,dns,SF,294.0,483.0,6.0,9.0,0,0,0,0,normal
1.25,tcp,ftp,SF,663.0,559.0,6.0,8.0,0,0,0,0,normal
1.3,udp,ssh,SF,404.0,721.0,5.0,9.0,1,0,0,0,normal
0.26,tcp,private,SF,3567.0,24.0,37.0,28.0,2,0,0,0,attack
0.47,tcp,ssh,SF,85.0,591.0,15.0,9.0,0,0,0,0,normal
3.42,tcp,private,SF,6.0,11.0,12.0,0.0,0,0,0,0,normal
2.15,tcp,ftp,SF,4.0,705.0,6.0,4.0,0,0,0,0,normal
0.04,udp,http,RSTO,2764.0,0.0,80.0,52.0,3,0,0,0,attack
0.16,icmp,ftp,S0,3081.0,130.0,70.0,31.0,0,0,0,0,attack
0.09,icmp,http,REJ,702.0,42.0,43.0,56.0,1,0,0,0,attack
3.37,tcp,smtp,SF,443.0,671.0,4.0,6.0,0,0,0,0,normal
1.05,tcp,private,RSTO,449.0,516.0,4.0,2.0,0,0,0,0,normal
5.78,tcp,ftp,SF,0.0,290.0,11.0,1.0,1,0,0,0,attack
0.97,tcp,smtp,SF,0.0,669.0,0.0,4.0,0,0,0,0,normal
0.7,icmp,private,SF,3181.0,84.0,23.0,81.0,1,0,1,0,attack
0.8,tcp,dns,SF,252.0,683.0,18.0,12.0,1,0,0,0,normal
0.6,tcp,ftp,SF,166.0,587.0,18.0,4.0,0,0,0,0,normal
1.89,tcp,http,RSTO,0.0,402.0,0.0,8.0,0,0,0,0,normal
1.48,tcp,dns,SF,79.0,420.0,2.0,8.0,0,0,0,0,normal
0.61,tcp,smtp,REJ,5372.0,126.0,46.0,44.0,2,0,0,0,normal
0.47,tcp,http,SF,91.0,362.0,6.0,8.0,0,0,0,0,normal
1.91,udp,smtp,SF,811.0,656.0,7.0,17.0,0,0,0,0,normal
3.45,tcp,private,SF,0.0,229.0,4.0,10.0,0,0,0,0,normal
4.43,tcp,ftp,SF,651.0,595.0,4.0,9.0,0,0,0,0,normal
2.97,udp,http,SF,29.0,413.0,11.0,0.0,0,0,0,0,normal
2.11,tcp,smtp,SF,143.0,279.0,14.0,10.0,1,0,0,0,normal
0.37,icmp,http,S0,4438.0,0.0,43.0,60.0,3,0,1,0,attack
0.4,tcp,smtp,SF,545.0,572.0,5.0,7.0,0,0,0,0,normal
1.58,tcp,smtp,SF,0.0,587.0,15.0,7.0,0,0,0,0,normal
0.1,icmp,private,S0,2786.0,14.0,74.0,65.0,1,0,0,0,attack
0.01,tcp,ftp,REJ,0.0,676.0,15.0,6.0,1,0,0,0,normal
3.41,tcp,dns,RSTO,212.0,341.0,3.0,3.0,1,0,0,0,normal
0.0,tcp,private,S0,4211.0,0.0,75.0,73.0,3,0,2,0,attack
2.72,udp,private,S0,0.0,649.0,4.0,2.0,0,0,0,0,normal
0.24,tcp,private,SF,236.0,527.0,13.0,14.0,0,0,0,0,normal
2.26,udp,dns,SF,177.0,666.0,12.0,6.0,1,0,0,0,normal
6.99,tcp,ssh,REJ,976.0,578.0,13.0,10.0,0,0,0,0,normal
1.78,udp,private,SF,242.0,535.0,10.0,5.0,1,0,0,0,normal
6.84,tcp,ssh,SF,571.0,544.0,6.0,11.0,1,0,0,0,normal
0.07,tcp,smtp,SF,487.0,597.0,13.0,5.0,0,0,0,0,normal
1.34,udp,ftp,S0,293.0,462.0,5.0,2.0,0,0,0,0,normal
0.24,tcp,ssh,SF,974.0,346.0,14.0,3.0,0,0,0,0,normal
4.35,udp,ftp,S0,0.0,505.0,7.0,6.0,1,0,0,0,normal
0.17,tcp,dns,SF,4276.0,105.0,21.0,59.0,1,0,0,0,attack
4.29,tcp,smtp,S0,290.0,408.0,3.0,3.0,0,0,0,0,normal
0.61,tcp,private,S0,3992.0,80.0,72.0,41.0,2,0,0,0,attack
0.73,tcp,dns,REJ,155.0,420.0,15.0,8.0,1,0,0,0,attack
0.19,tcp,ftp,SF,406.0,570.0,15.0,9.0,0,0,0,0,normal
1.19,tcp,dns,SF,295.0,600.0,6.0,10.0,1,0,0,0,normal
0.54,udp,ssh,SF,143.0,398.0,3.0,6.0,0,0,0,0,normal
0.61,tcp,http,SF,0.0,526.0,5.0,3.0,0,0,0,0,normal
1.41,tcp,ftp,REJ,67.0,98.0,17.0,1.0,0,0,0,0,normal
2.41,tcp,private,SF,152.0,708.0,0.0,6.0,0,0,0,0,normal
0.71,icmp,private,REJ,4621.0,9.0,60.0,19.0,3,0,0,1,attack
8.4,icmp,ssh,RSTO,397.0,587.0,7.0,5.0,0,0,0,0,normal
1.12,tcp,smtp,SF,525.0,589.0,8.0,7.0,0,0,0,0,normal
0.17,icmp,http,S0,4559.0,0.0,39.0,61.0,0,0,1,0,attack
3.12,tcp,private,RSTO,404.0,394.0,9.0,6.0,1,0,0,0,normal
0.0,tcp,private,SF,216.0,770.0,1.0,0.0,0,0,0,0,normal
0.09,icmp,ssh,REJ,5080.0,144.0,75.0,39.0,2,0,0,0,attack
1.47,tcp,smtp,SF,121.0,502.0,12.0,6.0,0,0,0,0,normal
0.51,udp,ssh,SF,330.0,513.0,18.0,0.0,0,0,0,0,normal
1.81,tcp,ftp,SF,302.0,468.0,0.0,5.0,0,0,0,0,normal
0.25,tcp,private,SF,720.0,516.0,0.0,7.0,1,0,0,0,normal
1.51,tcp,dns,REJ,115.0,445.0,2.0,12.0,0,0,0,0,normal
0.1,udp,dns,REJ,2002.0,93.0,40.0,25.0,2,0,0,0,attack
2.83,udp,ftp,SF,0.0,308.0,9.0,15.0,0,0,0,0,normal
0.58,tcp,ssh,SF,908.0,730.0,1.0,5.0,0,0,0,0,normal
0.2,tcp,http,SF,2332.0,43.0,26.0,66.0,3,0,0,0,attack
2.63,udp,ftp,SF,321.0,705.0,17.0,7.0,1,0,0,0,normal
2.09,tcp,dns,SF,140.0,229.0,12.0,0.0,1,0,0,0,normal
0.57,udp,http,SF,0.0,455.0,8.0,10.0,1,0,0,0,normal
0.69,tcp,dns,SF,359.0,447.0,12.0,8.0,0,0,0,0,normal
0.33,tcp,smtp,SF,134.0,565.0,15.0,8.0,1,0,0,0,normal
1.85,tcp,ssh,SF,437.0,620.0,1.0,6.0,0,0,0,0,normal
0.18,tcp,private,RSTO,3533.0,0.0,48.0,42.0,0,0,0,0,attack
2.31,tcp,ftp,SF,3.0,426.0,2.0,17.0,0,0,0,0,normal
0.66,udp,private,SF,511.0,419.0,11.0,17.0,0,0,0,0,normal
0.5,tcp,ssh,SF,283.0,642.0,2.0,15.0,0,0,0,0,normal
4.46,udp,ssh,SF,568.0,358.0,20.0,7.0,1,0,0,0,normal
0.1,tcp,smtp,S0,3284.0,0.0,73.0,69.0,2,0,2,0,attack
1.12,tcp,ftp,SF,315.0,463.0,6.0,9.0,0,0,0,0,normal
0.12,tcp,http,S0,2837.0,56.0,26.0,58.0,1,0,2,0,attack
0.89,udp,smtp,SF,0.0,444.0,6.0,16.0,0,0,0,0,normal
1.53,tcp,ssh,SF,516.0,461.0,3.0,8.0,0,0,0,0,normal
1.49,tcp,dns,SF,663.0,113.0,10.0,14.0,1,0,0,0,normal
0.58,tcp,ftp,REJ,3598.0,39.0,25.0,38.0,1,0,0,0,attack
2.37,udp,smtp,SF,117.0,728.0,11.0,11.0,1,0,0,0,normal
0.8,icmp,private,SF,241.0,800.0,2.0,6.0,1,0,0,0,normal
0.22,tcp,private,SF,454.0,373.0,3.0,12.0,1,0,0,0,normal
1.94,tcp,ftp,SF,0.0,447.0,3.0,7.0,0,0,0,0,normal
0.63,udp,private,SF,435.0,389.0,14.0,9.0,1,0,0,0,normal
4.88,udp,ssh,SF,175.0,581.0,14.0,12.0,0,0,0,0,normal
0.69,tcp,http,RSTO,3417.0,0.0,52.0,25.0,1,0,0,0,attack
0.82,udp,ftp,SF,0.0,461.0,0.0,10.0,0,0,0,0,normal
0.44,tcp,smtp,REJ,3926.0,102.0,26.0,64.0,1,0,0,0,attack
0.14,tcp,private,S0,1351.0,42.0,56.0,51.0,1,0,0,0,attack
0.04,icmp,http,SF,4010.0,92.0,78.0,42.0,0,0,0,0,attack
0.79,tcp,private,SF,288.0,609.0,13.0,13.0,0,0,0,0,normal
7.75,tcp,http,SF,372.0,719.0,13.0,18.0,0,0,0,0,normal
3.04,tcp,ssh,SF,623.0,778.0,2.0,4.0,0,0,0,0,normal
1.56,tcp,smtp,RSTO,692.0,287.0,4.0,6.0,0,0,0,0,normal
0.31,icmp,dns,SF,0.0,305.0,14.0,10.0,0,0,0,0,normal
0.1,tcp,ftp,SF,443.0,624.0,0.0,7.0,0,0,0,0,normal
2.65,tcp,ftp,RSTO,296.0,450.0,15.0,2.0,0,0,0,0,normal
3.59,tcp,http,S0,0.0,474.0,4.0,14.0,1,0,0,0,normal
0.6,tcp,http,REJ,516.0,463.0,11.0,1.0,1,0,0,0,normal
1.73,tcp,dns,SF,495.0,778.0,2.0,11.0,0,0,0,0,normal
0.4,icmp,private,S0,5057.0,27.0,69.0,40.0,1,1,0,0,attack
1.03,tcp,http,REJ,3572.0,84.0,77.0,22.0,0,0,2,0,attack
3.95,tcp,http,SF,304.0,412.0,0.0,18.0,0,0,0,0,normal
1.2,udp,ssh,S0,384.0,688.0,6.0,8.0,0,0,0,0,normal
0.05,tcp,private,REJ,5117.0,131.0,45.0,56.0,3,0,0,0,attack
0.17,icmp,ftp,S0,3881.0,7.0,76.0,39.0,1,0,0,0,attack
0.15,udp,private,SF,0.0,273.0,1.0,8.0,0,0,0,0,normal
3.0,udp,dns,SF,406.0,699.0,13.0,15.0,0,0,0,0,normal
0.58,tcp,private,SF,287.0,728.0,12.0,10.0,0,0,0,0,normal
2.44,udp,dns,SF,133.0,790.0,2.0,7.0,0,0,0,0,normal
4.55,tcp,ssh,SF,644.0,447.0,9.0,5.0,0,0,0,0,normal
4.09,udp,ftp,SF,290.0,125.0,11.0,4.0,0,0,0,0,normal
3.13,tcp,private,SF,78.0,441.0,12.0,15.0,1,0,0,0,normal
0.1,tcp,ssh,SF,454.0,536.0,6.0,19.0,0,0,0,0,normal
1.55,tcp,http,SF,985.0,469.0,13.0,9.0,0,0,0,0,normal
0.44,tcp,ssh,REJ,4341.0,0.0,26.0,24.0,3,0,0,0,attack
1.9,tcp,ssh,SF,289.0,654.0,17.0,10.0,0,0,0,0,normal
5.22,tcp,ftp,SF,639.0,498.0,1.0,14.0,0,0,0,0,normal
1.62,tcp,ssh,SF,740.0,737.0,5.0,5.0,1,0,0,0,normal
0.46,icmp,ftp,S0,3948.0,17.0,67.0,46.0,1,0,0,0,attack
0.58,tcp,smtp,REJ,2024.0,0.0,64.0,52.0,3,0,0,0,attack
0.1,icmp,http,S0,2174.0,121.0,22.0,39.0,0,0,2,0,attack
0.19,tcp,ssh,SF,232.0,484.0,14.0,0.0,0,0,0,0,normal
0.67,udp,http,REJ,3157.0,109.0,54.0,32.0,1,0,0,0,attack
0.26,tcp,ssh,RSTO,0.0,549.0,4.0,14.0,0,0,0,0,normal
0.56,tcp,ssh,SF,450.0,360.0,4.0,21.0,0,0,0,0,normal
4.29,udp,private,SF,0.0,360.0,15.0,17.0,1,0,0,0,normal
5.75,tcp,dns,SF,316.0,649.0,11.0,11.0,0,0,0,0,normal
0.17,udp,ssh,RSTO,51.0,592.0,8.0,3.0,0,0,0,0,normal
0.9,tcp,ftp,SF,0.0,601.0,12.0,8.0,0,0,0,0,normal
1.56,tcp,http,S0,5034.0,36.0,49.0,70.0,0,0,1,0,attack
2.49,udp,ssh,SF,426.0,480.0,16.0,7.0,0,0,0,0,normal
0.33,udp,ssh,SF,0.0,527.0,7.0,9.0,0,0,0,0,normal
3.19,tcp,smtp,S0,588.0,503.0,3.0,12.0,0,0,0,0,normal
2.75,tcp,smtp,SF,0.0,644.0,1.0,14.0,0,0,0,0,normal
0.03,tcp,ssh,SF,484.0,663.0,2.0,9.0,0,0,0,0,normal
0.86,udp,dns,RSTO,49.0,264.0,4.0,4.0,0,0,0,0,normal
1.06,icmp,private,SF,69.0,224.0,17.0,13.0,0,0,0,0,normal
0.54,tcp,smtp,SF,396.0,690.0,10.0,8.0,0,0,0,0,normal
0.34,icmp,dns,SF,5819.0,36.0,53.0,77.0,0,0,0,0,attack
0.93,icmp,http,S0,1568.0,78.0,52.0,24.0,0,0,0,0,attack
0.32,tcp,private,RSTO,3098.0,59.0,45.0,57.0,3,0,0,0,attack
2.37,tcp,ssh,RSTO,408.0,330.0,13.0,9.0,1,0,0,0,normal
4.19,udp,smtp,RSTO,410.0,559.0,11.0,8.0,0,0,0,0,normal
5.53,tcp,ssh,SF,311.0,477.0,0.0,15.0,0,0,0,0,normal
4.29,udp,http,SF,514.0,116.0,10.0,0.0,1,0,0,0,normal
0.48,tcp,http,S0,4951.0,84.0,34.0,73.0,0,0,1,0,attack
2.72,icmp,smtp,SF,221.0,803.0,0.0,10.0,1,0,0,0,normal
0.04,udp,dns,REJ,3431.0,103.0,59.0,41.0,0,0,1,0,attack
0.01,icmp,ssh,REJ,4787.0,104.0,36.0,42.0,0,0,0,0,attack
0.3,tcp,smtp,SF,203.0,535.0,3.0,8.0,0,0,0,0,normal
2.09,tcp,dns,SF,0.0,740.0,12.0,9.0,0,0,0,0,normal
0.75,udp,ssh,S0,5760.0,49.0,78.0,48.0,1,0,1,0,attack
0.49,tcp,smtp,SF,0.0,486.0,5.0,13.0,0,0,0,0,normal
0.07,icmp,http,SF,6291.0,46.0,30.0,30.0,0,0,2,0,attack
0.53,tcp,http,S0,5637.0,0.0,76.0,25.0,2,0,2,0,attack
1.12,tcp,ftp,S0,56.0,556.0,17.0,4.0,1,0,0,0,normal
0.01,icmp,http,S0,3517.0,0.0,59.0,38.0,1,1,0,0,attack
0.2,tcp,dns,SF,540.0,520.0,1.0,0.0,0,0,0,0,normal
0.02,icmp,ssh,SF,4747.0,134.0,26.0,45.0,2,0,0,0,attack
0.68,tcp,ssh,SF,359.0,367.0,7.0,2.0,1,0,0,0,normal
2.71,udp,ssh,RSTO,161.0,815.0,3.0,0.0,0,0,0,0,normal
0.64,udp,private,SF,28.0,530.0,12.0,3.0,1,0,0,0,normal
0.12,tcp,http,S0,2758.0,50.0,70.0,44.0,0,0,0,0,attack
0.47,icmp,private,RSTO,4800.0,10.0,41.0,25.0,0,1,0,0,attack
0.46,tcp,smtp,SF,821.0,271.0,3.0,16.0,1,0,0,0,normal
0.41,icmp,http,S0,4793.0,20.0,21.0,35.0,2,0,1,0,attack
0.77,udp,http,S0,5022.0,68.0,47.0,66.0,3,0,0,0,attack
0.06,tcp,ftp,REJ,3732.0,50.0,79.0,74.0,1,0,0,0,normal
2.91,tcp,http,SF,578.0,635.0,6.0,6.0,0,0,0,0,normal
1.17,tcp,ftp,SF,562.0,582.0,8.0,16.0,1,0,0,0,normal
2.25,tcp,dns,SF,456.0,721.0,4.0,7.0,1,0,0,0,normal
0.05,tcp,http,S0,3752.0,81.0,46.0,76.0,1,0,1,0,attack
2.97,tcp,ssh,SF,0.0,651.0,3.0,5.0,0,0,0,0,normal
2.18,tcp,ssh,SF,403.0,568.0,2.0,14.0,0,0,0,0,normal
0.49,udp,ssh,SF,348.0,400.0,4.0,10.0,1,0,0,0,normal
0.54,icmp,private,REJ,4028.0,45.0,20.0,54.0,2,1,1,0,normal
0.31,tcp,ftp,REJ,5738.0,157.0,78.0,19.0,1,1,0,0,attack
0.11,icmp,private,S0,4186.0,99.0,19.0,63.0,3,0,0,0,attack
0.8,tcp,smtp,SF,215.0,511.0,0.0,15.0,0,0,0,0,normal
0.13,udp,http,REJ,5213.0,30.0,36.0,71.0,0,0,0,0,attack
0.2,tcp,http,SF,423.0,553.0,14.0,14.0,0,0,0,0,normal
1.38,tcp,ssh,SF,485.0,628.0,11.0,4.0,1,0,0,0,normal
1.17,udp,smtp,SF,565.0,547.0,7.0,5.0,1,0,0,0,normal
3.54,udp,ssh,SF,159.0,614.0,12.0,9.0,0,0,0,0,normal
0.21,icmp,http,S0,2987.0,0.0,35.0,37.0,2,0,0,0,attack
0.25,tcp,http,RSTO,4785.0,124.0,52.0,30.0,2,0,1,1,attack
3.68,tcp,private,SF,165.0,380.0,8.0,2.0,0,0,0,0,normal
1.51,tcp,smtp,SF,359.0,436.0,11.0,9.0,1,0,0,0,normal
0.47,tcp,http,S0,2507.0,32.0,65.0,70.0,2,1,0,0,attack
0.22,icmp,http,S0,2893.0,11.0,31.0,40.0,3,0,2,0,normal
0.9,icmp,http,S0,4384.0,10.0,20.0,66.0,1,0,1,0,attack
0.69,icmp,http,REJ,4957.0,17.0,32.0,58.0,2,0,0,0,attack
5.6,tcp,smtp,S0,447.0,574.0,4.0,6.0,0,0,0,0,normal
1.24,tcp,smtp,SF,26.0,774.0,18.0,5.0,1,0,0,0,normal
0.06,icmp,http,SF,4772.0,89.0,61.0,47.0,2,0,0,0,attack
3.72,icmp,smtp,RSTO,382.0,608.0,6.0,3.0,0,0,0,0,normal
0.34,icmp,dns,S0,3229.0,40.0,36.0,75.0,0,1,0,0,attack
15.47,tcp,ftp,SF,287.0,438.0,8.0,16.0,1,0,0,0,normal
0.13,tcp,http,RSTO,7474.0,47.0,57.0,45.0,0,0,0,0,attack
0.95,udp,private,SF,293.0,765.0,10.0,2.0,0,0,0,0,normal
0.77,icmp,ftp,REJ,3386.0,48.0,68.0,28.0,3,0,0,0,attack
3.23,tcp,http,SF,356.0,695.0,7.0,4.0,0,0,0,0,normal
0.28,tcp,private,SF,3279.0,29.0,45.0,63.0,2,0,1,0,attack
5.31,tcp,dns,SF,428.0,587.0,2.0,14.0,0,0,0,0,normal
0.02,tcp,private,SF,76.0,559.0,11.0,6.0,0,0,0,0,normal
0.02,udp,ftp,RSTO,5399.0,57.0,73.0,21.0,2,0,0,1,attack
0.73,udp,private,SF,11.0,509.0,11.0,13.0,0,0,0,0,normal
7.17,tcp,smtp,SF,717.0,557.0,15.0,1.0,0,0,0,0,normal
1.0,icmp,http,REJ,1943.0,150.0,68.0,20.0,1,0,0,0,attack
0.1,udp,smtp,REJ,4599.0,139.0,34.0,73.0,3,0,1,0,attack
1.14,tcp,ssh,SF,226.0,315.0,11.0,9.0,0,0,0,0,normal
0.72,tcp,ftp,SF,781.0,370.0,11.0,2.0,0,0,0,0,normal
0.1,tcp,ssh,RSTO,1223.0,33.0,64.0,38.0,3,0,0,0,attack
0.27,icmp,http,RSTO,4974.0,67.0,36.0,78.0,0,0,0,0,attack
1.98,udp,ssh,SF,20.0,686.0,0.0,4.0,1,0,0,0,normal
1.15,tcp,http,REJ,519.0,482.0,6.0,9.0,1,0,0,0,normal
0.71,tcp,private,SF,275.0,343.0,7.0,0.0,1,0,0,0,normal
0.13,tcp,ftp,SF,0.0,447.0,12.0,4.0,0,0,0,0,normal
4.27,tcp,ftp,SF,459.0,455.0,12.0,7.0,0,0,0,0,normal
0.85,udp,private,SF,0.0,647.0,8.0,8.0,0,0,0,0,normal
0.37,tcp,smtp,SF,3789.0,53.0,52.0,47.0,3,0,0,0,attack
0.46,udp,smtp,SF,632.0,344.0,12.0,10.0,0,0,0,0,normal
0.13,icmp,http,RSTO,5073.0,126.0,72.0,37.0,0,0,0,0,attack
0.97,udp,http,REJ,6392.0,102.0,33.0,61.0,3,0,0,0,attack
0.6,icmp,smtp,RSTO,4923.0,76.0,81.0,55.0,1,0,0,0,attack
3.15,tcp,ssh,SF,461.0,670.0,5.0,0.0,0,0,0,0,normal
0.59,tcp,ssh,REJ,93.0,640.0,0.0,8.0,0,0,0,0,normal
0.1,icmp,http,S0,4219.0,140.0,46.0,54.0,0,0,0,0,attack
0.53,tcp,private,S0,1600.0,78.0,64.0,61.0,1,0,0,0,attack
5.94,udp,ftp,SF,0.0,436.0,10.0,0.0,0,0,0,0,normal
0.47,tcp,http,SF,1859.0,26.0,38.0,50.0,1,1,0,0,attack
0.26,tcp,ftp,SF,0.0,572.0,0.0,16.0,0,0,0,0,normal
0.02,tcp,http,SF,461.0,584.0,1.0,10.0,0,0,0,0,normal
0.03,tcp,http,REJ,5235.0,0.0,42.0,76.0,0,0,2,0,attack
0.19,tcp,dns,SF,171.0,256.0,16.0,12.0,0,0,0,0,normal
3.68,tcp,http,REJ,364.0,573.0,9.0,17.0,0,0,0,0,normal
0.34,tcp,private,SF,716.0,410.0,5.0,5.0,0,0,0,0,normal
0.63,tcp,http,SF,649.0,362.0,18.0,10.0,0,0,0,0,normal
0.09,tcp,private,SF,76.0,414.0,13.0,0.0,0,0,0,0,normal
1.05,udp,smtp,SF,886.0,758.0,9.0,3.0,1,0,0,0,normal
3.37,udp,http,S0,0.0,593.0,11.0,1.0,1,0,0,0,normal
1.73,tcp,private,SF,239.0,860.0,11.0,11.0,0,0,0,0,normal
9.02,tcp,private,SF,687.0,263.0,12.0,1.0,0,0,0,0,normal
0.05,tcp,private,S0,4344.0,60.0,61.0,49.0,1,0,2,0,attack
0.21,tcp,private,S0,2703.0,92.0,71.0,68.0,2,0,1,0,attack
1.14,tcp,ssh,SF,0.0,656.0,5.0,6.0,0,0,0,0,normal
3.6,tcp,ftp,SF,756.0,516.0,8.0,2.0,0,0,0,0,normal
0.16,udp,ssh,SF,484.0,740.0,10.0,2.0,0,0,0,0,normal
0.41,udp,private,SF,46.0,323.0,7.0,0.0,1,0,0,0,normal
5.42,tcp,dns,SF,205.0,517.0,19.0,4.0,1,0,0,0,normal
0.99,tcp,private,SF,161.0,485.0,10.0,14.0,0,0,0,0,normal
3.71,tcp,dns,S0,508.0,558.0,4.0,11.0,0,0,0,0,normal
0.64,tcp,dns,RSTO,465.0,703.0,0.0,15.0,0,0,0,0,normal
1.49,udp,smtp,SF,248.0,601.0,12.0,18.0,0,0,0,0,normal
0.58,tcp,dns,SF,153.0,507.0,6.0,3.0,1,0,0,0,normal
1.75,tcp,ftp,SF,206.0,803.0,9.0,11.0,0,0,0,0,normal
0.01,icmp,http,S0,2796.0,0.0,69.0,69.0,3,0,2,0,attack
0.14,tcp,private,RSTO,4975.0,115.0,79.0,57.0,3,0,2,0,attack
0.32,icmp,http,RSTO,3628.0,47.0,47.0,24.0,1,0,0,0,attack
0.9,tcp,smtp,SF,698.0,693.0,5.0,14.0,0,0,0,0,normal
0.46,tcp,ssh,SF,0.0,286.0,6.0,11.0,1,0,0,0,normal
3.57,udp,ftp,SF,0.0,219.0,2.0,8.0,0,0,0,0,normal
0.15,udp,private,SF,624.0,525.0,7.0,1.0,1,0,0,0,normal
0.04,udp,http,S0,1872.0,58.0,25.0,41.0,2,0,0,0,attack
0.22,tcp,http,S0,5083.0,0.0,32.0,52.0,0,0,0,0,attack
3.0,tcp,http,RSTO,494.0,281.0,12.0,1.0,0,0,0,0,normal
1.28,icmp,http,S0,2511.0,99.0,58.0,17.0,0,0,0,0,attack
0.13,tcp,smtp,SF,321.0,714.0,3.0,14.0,1,0,0,0,normal
0.1,icmp,ssh,S0,6294.0,0.0,62.0,29.0,2,0,0,1,attack
0.14,tcp,http,S0,3670.0,29.0,41.0,50.0,3,0,0,0,attack
9.99,tcp,private,SF,719.0,422.0,19.0,19.0,0,0,0,0,attack
0.11,tcp,http,REJ,4212.0,54.0,77.0,49.0,1,0,0,1,attack
0.94,tcp,dns,SF,454.0,529.0,4.0,5.0,0,0,0,0,attack
0.15,tcp,ssh,SF,257.0,785.0,4.0,3.0,0,0,0,0,normal
6.83,udp,ftp,REJ,746.0,335.0,14.0,0.0,0,0,0,0,normal
0.46,icmp,smtp,S0,4448.0,0.0,76.0,54.0,2,0,1,0,attack
3.89,udp,dns,SF,549.0,610.0,8.0,6.0,0,0,0,0,normal
4.52,tcp,http,SF,230.0,547.0,3.0,1.0,0,0,0,0,normal
0.55,udp,dns,SF,69.0,614.0,0.0,7.0,0,0,0,0,normal
2.39,tcp,ftp,SF,378.0,434.0,8.0,1.0,0,0,0,0,normal
0.04,tcp,private,SF,145.0,526.0,6.0,15.0,0,0,0,0,normal
0.06,icmp,ftp,S0,4191.0,77.0,29.0,44.0,0,1,1,0,attack
0.66,tcp,private,RSTO,0.0,475.0,4.0,12.0,0,0,0,0,normal
3.5,tcp,ssh,SF,793.0,550.0,7.0,5.0,0,0,0,0,normal
0.7,tcp,smtp,SF,525.0,354.0,8.0,5.0,0,0,0,0,normal
1.3,tcp,dns,SF,696.0,660.0,4.0,0.0,0,0,0,0,normal
1.18,tcp,ftp,SF,545.0,345.0,8.0,14.0,0,0,0,0,normal
0.01,tcp,http,S0,6265.0,175.0,78.0,66.0,2,1,1,0,attack
0.25,tcp,private,SF,170.0,353.0,16.0,1.0,0,0,0,0,normal
0.08,tcp,http,REJ,4196.0,85.0,46.0,68.0,3,0,0,0,attack
